Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
CORDOBA,Capital,Córdoba,14014010.0,50.0,168993.0
CORDOBA,Capital,Córdoba,14014010.0,60.0,2.0
CORDOBA,Capital,Córdoba,14014010.0,70.0,2.0
CORDOBA,Capital,Córdoba,14014010.0,100.0,177459.0
CORDOBA,Capital,Córdoba,14014010.0,140.0,1.0
CORDOBA,Capital,Córdoba,14014010.0,150.0,15.0
CORDOBA,Capital,Córdoba,14014010.0,225.0,1.0
CORDOBA,Capital,Córdoba,14014010.0,300.0,126295.0
CORDOBA,Capital,Córdoba,14014010.0,500.0,11706.0
CORDOBA,Capital,Córdoba,14014010.0,600.0,5496.0
CORDOBA,Capital,Córdoba,14014010.0,700.0,1.0
CORDOBA,Capital,Córdoba,14014010.0,850.0,1.0
CORDOBA,Capital,Córdoba,14014010.0,1000.0,2676.0
CORDOBA,Colón,Agua de Oro,14021010.0,1.0,115.0
CORDOBA,Colón,Agua de Oro,14021010.0,2.0,55.0
CORDOBA,Colón,Agua de Oro,14021010.0,3.0,204.0
CORDOBA,Colón,Agua de Oro,14021010.0,4.0,7.0
CORDOBA,Colón,Agua de Oro,14021010.0,5.0,21.0
CORDOBA,Colón,Agua de Oro,14021010.0,6.0,7.0
CORDOBA,Colón,Agua de Oro,14021010.0,10.0,36.0
CORDOBA,Colón,Agua de Oro,14021010.0,15.0,40.0
CORDOBA,Colón,Agua de Oro,14021010.0,20.0,15.0
CORDOBA,Colón,Ascochinga,14021020.0,3.0,3.0
CORDOBA,Colón,Ascochinga,14021020.0,6.0,38.0
CORDOBA,Colón,Ascochinga,14021020.0,10.0,67.0
CORDOBA,Colón,Ascochinga,14021020.0,15.0,3.0
CORDOBA,Colón,Ascochinga,14021020.0,20.0,1.0
CORDOBA,Colón,Colonia Caroya,14021050.0,0.0,3.0
CORDOBA,Colón,Colonia Caroya,14021050.0,1.0,80.0
CORDOBA,Colón,Colonia Caroya,14021050.0,2.0,174.0
CORDOBA,Colón,Colonia Caroya,14021050.0,3.0,230.0
CORDOBA,Colón,Colonia Caroya,14021050.0,5.0,105.0
CORDOBA,Colón,Colonia Caroya,14021050.0,8.0,18.0
CORDOBA,Colón,Colonia Caroya,14021050.0,10.0,119.0
CORDOBA,Colón,Colonia Caroya,14021050.0,20.0,8.0
CORDOBA,Colón,Colonia Caroya,14021050.0,30.0,6.0
CORDOBA,Colón,Colonia Caroya,14021050.0,50.0,6000.0
CORDOBA,Colón,Colonia Caroya,14021050.0,60.0,6.0
CORDOBA,Colón,Colonia Caroya,14021050.0,100.0,1228.0
CORDOBA,Colón,Colonia Caroya,14021050.0,200.0,205.0
CORDOBA,Colón,Colonia Caroya,14021050.0,300.0,199.0
CORDOBA,Colón,Colonia Caroya,14021050.0,500.0,6.0
CORDOBA,Colón,Colonia Caroya,14021050.0,600.0,38.0
CORDOBA,Colón,Colonia Caroya,14021050.0,1000.0,4.0
CORDOBA,Colón,El Manzano,14021110.0,2.0,60.0
CORDOBA,Colón,El Manzano,14021110.0,3.0,50.0
CORDOBA,Colón,El Manzano,14021110.0,4.0,15.0
CORDOBA,Colón,El Manzano,14021110.0,5.0,9.0
CORDOBA,Colón,El Manzano,14021110.0,6.0,10.0
CORDOBA,Colón,El Manzano,14021110.0,50.0,1.0
CORDOBA,Colón,General Paz,14021130.0,3.0,1.0
CORDOBA,Colón,General Paz,14021130.0,6.0,10.0
CORDOBA,Colón,General Paz,14021130.0,10.0,122.0
CORDOBA,Colón,General Paz,14021130.0,15.0,20.0
CORDOBA,Colón,General Paz,14021130.0,20.0,3.0
CORDOBA,Colón,Jesús María,14021140.0,0.0,7.0
CORDOBA,Colón,Jesús María,14021140.0,1.0,36.0
CORDOBA,Colón,Jesús María,14021140.0,2.0,88.0
CORDOBA,Colón,Jesús María,14021140.0,3.0,154.0
CORDOBA,Colón,Jesús María,14021140.0,5.0,46.0
CORDOBA,Colón,Jesús María,14021140.0,6.0,85.0
CORDOBA,Colón,Jesús María,14021140.0,8.0,3.0
CORDOBA,Colón,Jesús María,14021140.0,10.0,290.0
CORDOBA,Colón,Jesús María,14021140.0,15.0,20.0
CORDOBA,Colón,Jesús María,14021140.0,20.0,23.0
CORDOBA,Colón,Jesús María,14021140.0,30.0,2.0
CORDOBA,Colón,Jesús María,14021140.0,50.0,6751.0
CORDOBA,Colón,Jesús María,14021140.0,60.0,5.0
CORDOBA,Colón,Jesús María,14021140.0,100.0,3090.0
CORDOBA,Colón,Jesús María,14021140.0,200.0,245.0
CORDOBA,Colón,Jesús María,14021140.0,300.0,1430.0
CORDOBA,Colón,Jesús María,14021140.0,500.0,75.0
CORDOBA,Colón,Jesús María,14021140.0,600.0,49.0
CORDOBA,Colón,Jesús María,14021140.0,1000.0,26.0
CORDOBA,Colón,La Calera,14021150.0,0.5,1.0
CORDOBA,Colón,La Calera,14021150.0,1.0,9.0
CORDOBA,Colón,La Calera,14021150.0,3.0,40.0
CORDOBA,Colón,La Calera,14021150.0,6.0,621.0
CORDOBA,Colón,La Calera,14021150.0,10.0,862.0
CORDOBA,Colón,La Calera,14021150.0,15.0,236.0
CORDOBA,Colón,La Calera,14021150.0,20.0,158.0
CORDOBA,Colón,La Calera,14021150.0,30.0,16.0
CORDOBA,Colón,La Calera,14021150.0,50.0,435.0
CORDOBA,Colón,La Calera,14021150.0,100.0,4238.0
CORDOBA,Colón,La Calera,14021150.0,200.0,2.0
CORDOBA,Colón,La Calera,14021150.0,300.0,3432.0
CORDOBA,Colón,La Calera,14021150.0,500.0,421.0
CORDOBA,Colón,La Calera,14021150.0,1000.0,54.0
CORDOBA,Colón,La Granja,14021160.0,1.0,29.0
CORDOBA,Colón,La Granja,14021160.0,3.0,48.0
CORDOBA,Colón,La Granja,14021160.0,5.0,10.0
CORDOBA,Colón,La Granja,14021160.0,6.0,97.0
CORDOBA,Colón,La Granja,14021160.0,8.0,8.0
CORDOBA,Colón,La Granja,14021160.0,10.0,183.0
CORDOBA,Colón,La Granja,14021160.0,15.0,28.0
CORDOBA,Colón,La Granja,14021160.0,20.0,2.0
CORDOBA,Colón,Los Molles,14021180.0,0.5,2.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,1.0,2.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,3.0,16.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,4.0,35.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,6.0,145.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,8.0,83.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,10.0,219.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,12.0,32.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,15.0,38.0
CORDOBA,Colón,Malvinas Argentinas,14021190.0,30.0,1.0
CORDOBA,Colón,Mendiolaza,14021200.0,1.0,4.0
CORDOBA,Colón,Mendiolaza,14021200.0,3.0,6.0
CORDOBA,Colón,Mendiolaza,14021200.0,6.0,87.0
CORDOBA,Colón,Mendiolaza,14021200.0,10.0,393.0
CORDOBA,Colón,Mendiolaza,14021200.0,12.0,4.0
CORDOBA,Colón,Mendiolaza,14021200.0,15.0,360.0
CORDOBA,Colón,Mendiolaza,14021200.0,20.0,43.0
CORDOBA,Colón,Mendiolaza,14021200.0,25.0,228.0
CORDOBA,Colón,Mendiolaza,14021200.0,40.0,472.0
CORDOBA,Colón,Mendiolaza,14021200.0,50.0,130.0
CORDOBA,Colón,Mendiolaza,14021200.0,60.0,472.0
CORDOBA,Colón,Mendiolaza,14021200.0,100.0,1408.0
CORDOBA,Colón,Mendiolaza,14021200.0,120.0,333.0
CORDOBA,Colón,Mendiolaza,14021200.0,300.0,1495.0
CORDOBA,Colón,Mendiolaza,14021200.0,500.0,262.0
CORDOBA,Colón,Mendiolaza,14021200.0,1000.0,21.0
CORDOBA,Colón,Mi Granja,14021210.0,10.0,1.0
CORDOBA,Colón,Pajas Blancas,14021220.0,3.0,8.0
CORDOBA,Colón,Pajas Blancas,14021220.0,5.0,10.0
CORDOBA,Colón,Río Ceballos,14021230.0,0.0,1.0
CORDOBA,Colón,Río Ceballos,14021230.0,0.5,1.0
CORDOBA,Colón,Río Ceballos,14021230.0,1.0,91.0
CORDOBA,Colón,Río Ceballos,14021230.0,3.0,69.0
CORDOBA,Colón,Río Ceballos,14021230.0,6.0,390.0
CORDOBA,Colón,Río Ceballos,14021230.0,10.0,471.0
CORDOBA,Colón,Río Ceballos,14021230.0,15.0,100.0
CORDOBA,Colón,Río Ceballos,14021230.0,20.0,150.0
CORDOBA,Colón,Río Ceballos,14021230.0,30.0,10.0
CORDOBA,Colón,Río Ceballos,14021230.0,50.0,503.0
CORDOBA,Colón,Río Ceballos,14021230.0,100.0,3767.0
CORDOBA,Colón,Río Ceballos,14021230.0,300.0,1998.0
CORDOBA,Colón,Río Ceballos,14021230.0,500.0,132.0
CORDOBA,Colón,Río Ceballos,14021230.0,1000.0,28.0
CORDOBA,Colón,Saldán,14021240.0,0.0,471.0
CORDOBA,Colón,Saldán,14021240.0,1.0,1.0
CORDOBA,Colón,Saldán,14021240.0,3.0,2.0
CORDOBA,Colón,Saldán,14021240.0,6.0,358.0
CORDOBA,Colón,Saldán,14021240.0,10.0,12.0
CORDOBA,Colón,Saldán,14021240.0,12.0,25.0
CORDOBA,Colón,Saldán,14021240.0,15.0,7.0
CORDOBA,Colón,Saldán,14021240.0,50.0,99.0
CORDOBA,Colón,Saldán,14021240.0,100.0,923.0
CORDOBA,Colón,Saldán,14021240.0,300.0,740.0
CORDOBA,Colón,Saldán,14021240.0,500.0,79.0
CORDOBA,Colón,Saldán,14021240.0,1000.0,5.0
CORDOBA,Colón,Salsipuedes,14021250.0,2.0,1.0
CORDOBA,Colón,Salsipuedes,14021250.0,3.0,840.0
CORDOBA,Colón,Salsipuedes,14021250.0,4.0,228.0
CORDOBA,Colón,Salsipuedes,14021250.0,6.0,383.0
CORDOBA,Colón,Salsipuedes,14021250.0,10.0,29.0
CORDOBA,Colón,Salsipuedes,14021250.0,15.0,1.0
CORDOBA,Colón,Salsipuedes,14021250.0,20.0,1.0
CORDOBA,Colón,Salsipuedes,14021250.0,30.0,3.0
CORDOBA,Colón,Salsipuedes,14021250.0,50.0,275.0
CORDOBA,Colón,Salsipuedes,14021250.0,100.0,559.0
CORDOBA,Colón,Salsipuedes,14021250.0,300.0,317.0
CORDOBA,Colón,Salsipuedes,14021250.0,500.0,19.0
CORDOBA,Colón,Salsipuedes,14021250.0,1000.0,5.0
CORDOBA,Colón,Unquillo,14021280.0,1.0,70.0
CORDOBA,Colón,Unquillo,14021280.0,2.0,136.0
CORDOBA,Colón,Unquillo,14021280.0,3.0,366.0
CORDOBA,Colón,Unquillo,14021280.0,5.0,41.0
CORDOBA,Colón,Unquillo,14021280.0,6.0,921.0
CORDOBA,Colón,Unquillo,14021280.0,10.0,799.0
CORDOBA,Colón,Unquillo,14021280.0,15.0,124.0
CORDOBA,Colón,Unquillo,14021280.0,20.0,89.0
CORDOBA,Colón,Unquillo,14021280.0,30.0,11.0
CORDOBA,Colón,Unquillo,14021280.0,40.0,243.0
CORDOBA,Colón,Unquillo,14021280.0,50.0,75.0
CORDOBA,Colón,Unquillo,14021280.0,60.0,327.0
CORDOBA,Colón,Unquillo,14021280.0,100.0,498.0
CORDOBA,Colón,Unquillo,14021280.0,120.0,317.0
CORDOBA,Colón,Unquillo,14021280.0,300.0,506.0
CORDOBA,Colón,Unquillo,14021280.0,500.0,32.0
CORDOBA,Colón,Unquillo,14021280.0,1000.0,8.0
CORDOBA,Colón,Villa Allende,14021290.0,0.0,233.0
CORDOBA,Colón,Villa Allende,14021290.0,1.0,8.0
CORDOBA,Colón,Villa Allende,14021290.0,3.0,1.0
CORDOBA,Colón,Villa Allende,14021290.0,3.5,1.0
CORDOBA,Colón,Villa Allende,14021290.0,6.0,68.0
CORDOBA,Colón,Villa Allende,14021290.0,8.0,1.0
CORDOBA,Colón,Villa Allende,14021290.0,10.0,195.0
CORDOBA,Colón,Villa Allende,14021290.0,12.0,2.0
CORDOBA,Colón,Villa Allende,14021290.0,15.0,48.0
CORDOBA,Colón,Villa Allende,14021290.0,20.0,49.0
CORDOBA,Colón,Villa Allende,14021290.0,25.0,37.0
CORDOBA,Colón,Villa Allende,14021290.0,30.0,6.0
CORDOBA,Colón,Villa Allende,14021290.0,40.0,74.0
CORDOBA,Colón,Villa Allende,14021290.0,50.0,545.0
CORDOBA,Colón,Villa Allende,14021290.0,100.0,3677.0
CORDOBA,Colón,Villa Allende,14021290.0,120.0,241.0
CORDOBA,Colón,Villa Allende,14021290.0,300.0,3355.0
CORDOBA,Colón,Villa Allende,14021290.0,500.0,513.0
CORDOBA,Colón,Villa Allende,14021290.0,600.0,31.0
CORDOBA,Colón,Villa Allende,14021290.0,1000.0,90.0
CORDOBA,Colón,Villa Cerro Azul,14021300.0,1.0,25.0
CORDOBA,Colón,Villa Cerro Azul,14021300.0,2.0,15.0
CORDOBA,Colón,Villa Cerro Azul,14021300.0,3.0,25.0
CORDOBA,Colón,Villa Cerro Azul,14021300.0,4.0,10.0
CORDOBA,Colón,Villa Cerro Azul,14021300.0,5.0,10.0
CORDOBA,Colón,Villa Cerro Azul,14021300.0,8.0,10.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,0.5,1.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,1.0,3.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,3.0,27.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,6.0,88.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,10.0,123.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,15.0,10.0
CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,14021310.0,20.0,1.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,1.0,2.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,3.0,1.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,6.0,273.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,10.0,628.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,15.0,97.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,20.0,30.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,30.0,7.0
CORDOBA,Colón,Villa Los Llanos - Juárez Celman,14021320.0,50.0,14.0
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010.0,2.0,6.0
CORDOBA,Cruz del Eje,Alto de los Quebrachos,14028010.0,10.0,12.0
CORDOBA,Cruz del Eje,Bañado de Soto,14028020.0,6.0,6.0
CORDOBA,Cruz del Eje,Bañado de Soto,14028020.0,10.0,37.0
CORDOBA,Cruz del Eje,Cruz de Caña,14028040.0,10.0,10.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,0.0,1.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,1.0,35.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,3.0,113.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,6.0,683.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,10.0,2126.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,15.0,36.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,20.0,8.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,50.0,3.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050.0,100.0,1.0
CORDOBA,Cruz del Eje,El Brete,14028060.0,1.0,18.0
CORDOBA,Cruz del Eje,El Brete,14028060.0,2.0,28.0
CORDOBA,Cruz del Eje,El Brete,14028060.0,3.0,3.0
CORDOBA,Cruz del Eje,El Brete,14028060.0,4.0,3.0
CORDOBA,Cruz del Eje,El Brete,14028060.0,6.0,3.0
CORDOBA,Cruz del Eje,El Brete,14028060.0,10.0,142.0
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080.0,2.0,11.0
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080.0,10.0,25.0
CORDOBA,Cruz del Eje,La Banda,14028090.0,0.5,1.0
CORDOBA,Cruz del Eje,La Batea,14028100.0,10.0,1.0
CORDOBA,Cruz del Eje,La Higuera,14028110.0,10.0,37.0
CORDOBA,Cruz del Eje,La Higuera,14028110.0,15.0,1.0
CORDOBA,Cruz del Eje,Las Playas,14028130.0,1.0,9.0
CORDOBA,Cruz del Eje,Las Playas,14028130.0,2.0,19.0
CORDOBA,Cruz del Eje,Las Playas,14028130.0,6.0,2.0
CORDOBA,Cruz del Eje,Las Playas,14028130.0,10.0,76.0
CORDOBA,Cruz del Eje,Los Chañaritos,14028140.0,1.0,9.0
CORDOBA,Cruz del Eje,Los Chañaritos,14028140.0,6.0,3.0
CORDOBA,Cruz del Eje,Los Chañaritos,14028140.0,10.0,1.0
CORDOBA,Cruz del Eje,Media Naranja,14028150.0,1.0,15.0
CORDOBA,Cruz del Eje,Media Naranja,14028150.0,2.0,11.0
CORDOBA,Cruz del Eje,Media Naranja,14028150.0,6.0,25.0
CORDOBA,Cruz del Eje,Media Naranja,14028150.0,10.0,64.0
CORDOBA,Cruz del Eje,Paso Viejo,14028160.0,3.0,6.0
CORDOBA,Cruz del Eje,Paso Viejo,14028160.0,6.0,6.0
CORDOBA,Cruz del Eje,Paso Viejo,14028160.0,10.0,134.0
CORDOBA,Cruz del Eje,Paso Viejo,14028160.0,15.0,2.0
CORDOBA,Cruz del Eje,Paso Viejo,14028160.0,20.0,1.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,3.0,99.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,6.0,61.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,10.0,520.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,12.0,20.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,15.0,8.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,20.0,124.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170.0,30.0,8.0
CORDOBA,Cruz del Eje,Serrezuela,14028180.0,1.0,1.0
CORDOBA,Cruz del Eje,Serrezuela,14028180.0,3.0,2.0
CORDOBA,Cruz del Eje,Serrezuela,14028180.0,6.0,10.0
CORDOBA,Cruz del Eje,Serrezuela,14028180.0,10.0,262.0
CORDOBA,Cruz del Eje,Serrezuela,14028180.0,15.0,11.0
CORDOBA,Cruz del Eje,Serrezuela,14028180.0,20.0,1.0
CORDOBA,Cruz del Eje,Tuclame,14028190.0,6.0,2.0
CORDOBA,Cruz del Eje,Tuclame,14028190.0,10.0,104.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,0.5,2.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,1.0,3.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,3.0,159.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,5.0,78.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,6.0,91.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,10.0,980.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,15.0,16.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,20.0,217.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200.0,30.0,23.0
CORDOBA,General Roca,Del Campillo,14035010.0,0.5,1.0
CORDOBA,General Roca,Del Campillo,14035010.0,5.0,1053.0
CORDOBA,General Roca,Del Campillo,14035010.0,10.0,233.0
CORDOBA,General Roca,Hipólito Bouchard,14035030.0,0.0,2.0
CORDOBA,General Roca,Hipólito Bouchard,14035030.0,0.5,1.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,1.0,40.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,2.0,107.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,4.0,1324.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,6.0,1016.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,8.0,321.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,10.0,53.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,12.0,35.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,14.0,9.0
CORDOBA,General Roca,Huinca Renancó,14035040.0,16.0,58.0
CORDOBA,General Roca,Italó,14035050.0,0.0,172.0
CORDOBA,General Roca,PINCÉN,14035090.0,0.0,9.0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110.0,6.0,1653.0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110.0,12.0,213.0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110.0,18.0,49.0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110.0,20.0,3.0
CORDOBA,General Roca,Villa Huidobro,14035120.0,0.5,1.0
CORDOBA,General Roca,Villa Huidobro,14035120.0,1.0,1208.0
CORDOBA,General Roca,Villa Huidobro,14035120.0,3.0,395.0
CORDOBA,General Roca,Villa Huidobro,14035120.0,6.0,285.0
CORDOBA,General Roca,Villa Huidobro,14035120.0,20.0,2.0
CORDOBA,General Roca,Villa Valeria,14035140.0,0.0,1.0
CORDOBA,General Roca,Villa Valeria,14035140.0,0.5,1.0
CORDOBA,General Roca,Villa Valeria,14035140.0,5.0,364.0
CORDOBA,General Roca,Villa Valeria,14035140.0,20.0,567.0
CORDOBA,General San Martín,Arroyo Algodón,14042010.0,0.0,1.0
CORDOBA,General San Martín,Arroyo Algodón,14042010.0,4.0,285.0
CORDOBA,General San Martín,Arroyo Algodón,14042010.0,6.0,65.0
CORDOBA,General San Martín,Arroyo Algodón,14042010.0,8.0,34.0
CORDOBA,General San Martín,Arroyo Algodón,14042010.0,10.0,1.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,0.0,1.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,0.5,1.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,3.0,113.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,6.0,529.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,12.0,24.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,18.0,1.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,20.0,2.0
CORDOBA,General San Martín,Arroyo Cabral,14042020.0,24.0,2.0
CORDOBA,General San Martín,Ausonia,14042030.0,0.0,1.0
CORDOBA,General San Martín,Chazón,14042040.0,0.0,1.0
CORDOBA,General San Martín,Chazón,14042040.0,6.0,347.0
CORDOBA,General San Martín,Chazón,14042040.0,10.0,23.0
CORDOBA,General San Martín,Chazón,14042040.0,15.0,55.0
CORDOBA,General San Martín,Etruria,14042050.0,0.5,1.0
CORDOBA,General San Martín,Etruria,14042050.0,1.0,1.0
CORDOBA,General San Martín,Etruria,14042050.0,6.0,3.0
CORDOBA,General San Martín,Etruria,14042050.0,10.0,8.0
CORDOBA,General San Martín,Etruria,14042050.0,15.0,1.0
CORDOBA,General San Martín,Etruria,14042050.0,20.0,1.0
CORDOBA,General San Martín,La Laguna,14042060.0,6.0,303.0
CORDOBA,General San Martín,La Laguna,14042060.0,10.0,211.0
CORDOBA,General San Martín,La Laguna,14042060.0,20.0,10.0
CORDOBA,General San Martín,La Palestina,14042070.0,0.0,1.0
CORDOBA,General San Martín,La Playosa,14042080.0,0.5,1.0
CORDOBA,General San Martín,La Playosa,14042080.0,4.0,302.0
CORDOBA,General San Martín,La Playosa,14042080.0,8.0,412.0
CORDOBA,General San Martín,La Playosa,14042080.0,20.0,5.0
CORDOBA,General San Martín,Pasco,14042110.0,0.0,1.0
CORDOBA,General San Martín,Silvio Pellico,14042130.0,6.0,49.0
CORDOBA,General San Martín,Silvio Pellico,14042130.0,10.0,61.0
CORDOBA,General San Martín,Silvio Pellico,14042130.0,20.0,19.0
CORDOBA,General San Martín,Silvio Pellico,14042130.0,50.0,118.0
CORDOBA,General San Martín,Ticino,14042140.0,0.0,4.0
CORDOBA,General San Martín,Ticino,14042140.0,0.5,1.0
CORDOBA,General San Martín,Ticino,14042140.0,0.512,1.0
CORDOBA,General San Martín,Ticino,14042140.0,20.0,695.0
CORDOBA,General San Martín,Ticino,14042140.0,50.0,100.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,0.0,1.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,1.0,7.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,2.0,14.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,3.0,269.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,6.0,219.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,10.0,43.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,13.0,4.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,15.0,3.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,20.0,43.0
CORDOBA,General San Martín,Tío Pujio,14042150.0,30.0,3.0
CORDOBA,General San Martín,Villa María,14042170.0,0.0,4298.0
CORDOBA,General San Martín,Villa María,14042170.0,0.256,1.0
CORDOBA,General San Martín,Villa María,14042170.0,0.75,1.0
CORDOBA,General San Martín,Villa María,14042170.0,1.0,71.0
CORDOBA,General San Martín,Villa María,14042170.0,3.0,184.0
CORDOBA,General San Martín,Villa María,14042170.0,3.5,5.0
CORDOBA,General San Martín,Villa María,14042170.0,4.0,30.0
CORDOBA,General San Martín,Villa María,14042170.0,5.0,47.0
CORDOBA,General San Martín,Villa María,14042170.0,6.0,374.0
CORDOBA,General San Martín,Villa María,14042170.0,8.0,2.0
CORDOBA,General San Martín,Villa María,14042170.0,10.0,586.0
CORDOBA,General San Martín,Villa María,14042170.0,15.0,112.0
CORDOBA,General San Martín,Villa María,14042170.0,20.0,297.0
CORDOBA,General San Martín,Villa María,14042170.0,25.0,2.0
CORDOBA,General San Martín,Villa María,14042170.0,30.0,39.0
CORDOBA,General San Martín,Villa María,14042170.0,50.0,10697.0
CORDOBA,General San Martín,Villa María,14042170.0,100.0,10463.0
CORDOBA,General San Martín,Villa María,14042170.0,300.0,4266.0
CORDOBA,General San Martín,Villa María,14042170.0,500.0,249.0
CORDOBA,General San Martín,Villa María,14042170.0,1000.0,143.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,0.0,2683.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,0.5,1.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,0.75,1.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,1.0,9.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,3.0,15.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,5.0,37.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,6.0,47.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,10.0,269.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,15.0,58.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,20.0,22.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,50.0,184.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,100.0,1583.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,300.0,627.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,500.0,44.0
CORDOBA,General San Martín,Villa Nueva,14042180.0,1000.0,10.0
CORDOBA,Ischilín,Avellaneda,14049010.0,0.0,1.0
CORDOBA,Ischilín,Chuña,14049030.0,0.5,2.0
